week_start,iso_year,iso_week,week_index,state,district,rainfall_mm,turbidity_NTU,sanitation_index,temp_C,DO_mg_L,pH,conductivity_uS_cm,BOD_mg_L,nitrate_mg_L,fecal_coliform_MPN_100mL,total_coliform_MPN_100mL,cases_week,outbreak_label
21-06-2021,2021,25,2021-W25,Arunachal Pradesh,Papum Pare,150.3,3.1,0.64,29.4,4.1,8.14,233.2,1.79,3.5,854,2080,74,High
21-06-2021,2021,25,2021-W25,Arunachal Pradesh,East Kameng,18.1,2.08,0.55,27.7,7.36,7.04,206.2,3.77,3.9,969,3083,27,High
21-06-2021,2021,25,2021-W25,Arunachal Pradesh,West Siang,48.9,2.74,0.56,18,4.53,6.29,89.2,1.99,3.21,758,1352,32,High
21-06-2021,2021,25,2021-W25,Arunachal Pradesh,Tawang,100.6,3.2,0.61,28.8,7.31,7.45,139.8,1.82,0.36,745,2058,4,Medium
28-06-2021,2021,26,2021-W26,Assam,Kamrup Metro,90.7,3.09,0.54,26.1,7.64,7.45,322.6,6.38,3.17,922,2484,42,High
28-06-2021,2021,26,2021-W26,Assam,Dibrugarh,2.2,7.91,0.42,30.7,0.77,6.87,131.2,22.95,4.48,1549,2951,18,High
28-06-2021,2021,26,2021-W26,Assam,Jorhat,59.7,6.08,0.65,27.6,1.15,8.08,344.6,20.28,1.52,1464,1978,28,High
28-06-2021,2021,26,2021-W26,Assam,Nagaon,104,2.93,0.6,24.8,4.79,8.2,450.8,11.57,1.4,1507,1961,22,High
28-06-2021,2021,26,2021-W26,Meghalaya,East Khasi Hills,3.8,4.19,0.58,20.4,6.42,6.92,75.6,1.56,4.91,308,1453,0,Low
28-06-2021,2021,26,2021-W26,Meghalaya,West Khasi Hills,61.7,2.71,0.75,19.4,7.83,8.5,203.5,1.62,2.62,155,873,0,Low
28-06-2021,2021,26,2021-W26,Meghalaya,Ri-Bhoi,25.1,2.77,0.54,19.6,7.41,8.27,67.6,3.73,1.23,369,588,8,Medium
28-06-2021,2021,26,2021-W26,Meghalaya,South West Garo Hills,72.1,3.52,0.59,17.6,6.79,7.69,38.6,1.91,0.31,458,1157,0,Low
28-06-2021,2021,26,2021-W26,Manipur,Imphal West,94.6,2.01,0.66,26.7,7.47,7.4,383.9,3.11,0.56,30,80,10,Medium
28-06-2021,2021,26,2021-W26,Manipur,Imphal East,42.5,0.5,0.46,19.4,6.88,7.44,410.5,3.2,1.36,22,79,2,Medium
28-06-2021,2021,26,2021-W26,Manipur,Churachandpur,33.5,3.93,0.54,22.7,6.41,7.56,384.8,3.44,0.8,23,125,7,Medium
28-06-2021,2021,26,2021-W26,Manipur,Thoubal,98.5,0.89,0.59,27.7,7.7,7.21,168.7,3.32,1.43,15,107,9,Medium
28-06-2021,2021,26,2021-W26,Mizoram,Aizawl,45.7,1.56,0.74,21.7,3.03,6.92,47.6,1.21,0.45,1512,1478,49,High
28-06-2021,2021,26,2021-W26,Mizoram,Lunglei,61,1.23,0.72,30.9,2.99,6.93,271.6,1.46,0.48,1029,976,21,High
28-06-2021,2021,26,2021-W26,Mizoram,Kolasib,80.5,3.42,0.54,20.2,4.87,6.76,230,1.6,0.42,1336,806,21,High
28-06-2021,2021,26,2021-W26,Mizoram,Serchhip,115.5,1.64,0.52,31.9,4.41,7.37,203.5,1.01,0.52,1555,1252,38,High
28-06-2021,2021,26,2021-W26,Nagaland,Kohima,55.8,1.83,0.95,22.5,5.62,7.41,155.2,1.82,1.94,437,623,0,Low
28-06-2021,2021,26,2021-W26,Nagaland,Dimapur,8,0.84,0.58,29.9,5.52,6.87,131.9,1.07,1,494,989,0,Low
28-06-2021,2021,26,2021-W26,Nagaland,Mokokchung,23.2,2.13,0.44,28.6,5.48,7.72,161,1.66,2.05,205,1214,0,Low
28-06-2021,2021,26,2021-W26,Nagaland,Wokha,72.3,0.96,0.65,35.2,5.57,7.56,180.6,2.46,2.41,573,1139,7,Medium
28-06-2021,2021,26,2021-W26,Tripura,West Tripura,70.2,1.94,0.63,31.8,5.14,7.2,134.8,1.2,0.72,37,247,1,Low
28-06-2021,2021,26,2021-W26,Tripura,North Tripura,21.9,3.04,0.58,26.3,4.11,7.04,159.1,1.31,0.67,34,203,1,Low
28-06-2021,2021,26,2021-W26,Tripura,South Tripura,63.4,1.49,0.67,22.4,5.35,7.76,123.6,1.11,0.69,31,220,0,Low
28-06-2021,2021,26,2021-W26,Tripura,Sepahijala,101.2,1.66,0.46,21.6,4.88,6.61,176.5,1.59,0.89,37,276,0,Low
28-06-2021,2021,26,2021-W26,Sikkim,East Sikkim,69.6,1.15,0.6,4,8.45,6.88,68.2,1.75,0.45,10,125,0,Low
28-06-2021,2021,26,2021-W26,Sikkim,North Sikkim,9.4,1.49,0.69,5.2,8.14,6.72,112.7,1.86,0.42,26,106,0,Low
28-06-2021,2021,26,2021-W26,Sikkim,West Sikkim,36.5,2.22,0.45,4.9,8.37,7.05,93.8,1.84,0.09,8,97,0,Low
28-06-2021,2021,26,2021-W26,Sikkim,South Sikkim,111,0.5,0.74,4.7,8.41,6.73,53.6,1.71,0.38,15,101,0,Low
28-06-2021,2021,26,2021-W26,Arunachal Pradesh,Papum Pare,87.3,5.01,0.55,32.3,7.77,7.59,223.4,3.3,0.51,1089,2873,50,High
28-06-2021,2021,26,2021-W26,Arunachal Pradesh,East Kameng,30.1,2.79,0.56,20.4,7.26,7.28,92.9,3.88,2.47,1476,1353,16,High
28-06-2021,2021,26,2021-W26,Arunachal Pradesh,West Siang,101.4,0.56,0.66,32.7,4.54,6.6,56.1,1.88,2.02,1019,2449,28,High
28-06-2021,2021,26,2021-W26,Arunachal Pradesh,Tawang,39.1,3.28,0.58,25.3,7.43,7.66,286,3.47,1.35,1197,3182,25,High
05-07-2021,2021,27,2021-W27,Assam,Kamrup Metro,66.5,4.93,0.44,31.1,1.67,7.46,204.3,13.34,4.21,1616,2170,47,High
05-07-2021,2021,27,2021-W27,Assam,Dibrugarh,59.2,4.04,0.37,37.1,4.53,8.19,283.5,7.98,3.84,1497,2078,23,High
05-07-2021,2021,27,2021-W27,Assam,Jorhat,74.4,4.64,0.63,22.8,5.07,7.62,324.7,15.67,4.54,1684,2198,29,High
05-07-2021,2021,27,2021-W27,Assam,Nagaon,156.3,3.15,0.49,23.6,0.64,7.53,133.8,8.39,4.66,1192,2082,20,High
05-07-2021,2021,27,2021-W27,Meghalaya,East Khasi Hills,50.9,1.44,0.34,17.2,7.41,6.58,197.2,2.33,3.07,346,1145,1,Low
05-07-2021,2021,27,2021-W27,Meghalaya,West Khasi Hills,1.6,3.92,0.64,12.6,4.67,7.32,46.5,2.01,2.82,294,1432,0,Low
05-07-2021,2021,27,2021-W27,Meghalaya,Ri-Bhoi,22.4,2.2,0.86,20.4,5.28,6.68,197.7,1.15,2.88,375,1445,0,Low
05-07-2021,2021,27,2021-W27,Meghalaya,South West Garo Hills,55.1,1.16,0.7,18.2,4.31,7.67,84,1.29,2.85,432,826,0,Low
05-07-2021,2021,27,2021-W27,Manipur,Imphal West,9.9,1.63,0.84,26.3,6.7,7.16,155.6,3.89,0.5,20,108,6,Medium
05-07-2021,2021,27,2021-W27,Manipur,Imphal East,41.1,2.32,0.52,18.5,7.64,7.58,505.3,3.89,0.87,29,64,6,Medium
05-07-2021,2021,27,2021-W27,Manipur,Churachandpur,57.1,0.74,0.61,25.5,7,7.75,299.5,3.37,0.39,23,84,9,Medium
05-07-2021,2021,27,2021-W27,Manipur,Thoubal,40.2,1.35,0.84,22.7,6.36,7.55,181.6,3.74,1.49,15,83,4,Medium
05-07-2021,2021,27,2021-W27,Mizoram,Aizawl,25.1,1.93,0.55,20.9,2.85,7.18,69.1,1.21,0.5,1011,1095,43,High
05-07-2021,2021,27,2021-W27,Mizoram,Lunglei,9.3,0.5,0.7,19.4,3.78,6.01,263.2,1.55,0.58,1493,961,14,High
05-07-2021,2021,27,2021-W27,Mizoram,Kolasib,66.5,3.14,0.49,21.4,3.3,6.15,127.2,1.1,0.6,1453,1169,31,High
05-07-2021,2021,27,2021-W27,Mizoram,Serchhip,5.1,2.45,0.5,20.8,3.77,7.43,294.9,1.61,0.72,1775,1423,19,High
05-07-2021,2021,27,2021-W27,Nagaland,Kohima,23.3,2.1,0.54,28.3,5.47,7.46,108.9,2.16,3.8,440,638,0,Low
05-07-2021,2021,27,2021-W27,Nagaland,Dimapur,21.3,3.94,0.37,23.2,5.56,7.38,106.9,1.98,5.95,464,1462,1,Low
05-07-2021,2021,27,2021-W27,Nagaland,Mokokchung,33.9,0.92,0.64,35.2,5.47,6.93,144.3,1.66,4.88,379,696,0,Low
05-07-2021,2021,27,2021-W27,Nagaland,Wokha,30.2,0.65,0.63,33.2,5.59,6.6,226.9,1.37,1.21,281,779,0,Low
05-07-2021,2021,27,2021-W27,Tripura,West Tripura,56.7,1.61,0.49,24,4.57,7.71,153.5,1.89,0.7,33,245,0,Low
05-07-2021,2021,27,2021-W27,Tripura,North Tripura,11.8,2.44,0.52,31.3,5.15,6.64,178.3,1.13,0.9,30,230,0,Low
05-07-2021,2021,27,2021-W27,Tripura,South Tripura,28.1,1.54,0.36,23.8,4.98,7.13,222,1.85,0.74,27,203,1,Low
05-07-2021,2021,27,2021-W27,Tripura,Sepahijala,52.2,2.56,0.7,29.1,5.05,7.66,199.2,1.39,0.53,25,195,0,Low
05-07-2021,2021,27,2021-W27,Sikkim,East Sikkim,34.5,2.72,0.44,8,8.2,6.79,78.3,1.74,0.44,18,121,0,Low
05-07-2021,2021,27,2021-W27,Sikkim,North Sikkim,33.1,0.7,0.73,9.3,7.99,6.76,69.6,1.74,0.3,37,90,0,Low
05-07-2021,2021,27,2021-W27,Sikkim,West Sikkim,5.6,1,0.52,8.5,8.39,6.79,57.7,1.8,0.19,34,102,0,Low
05-07-2021,2021,27,2021-W27,Sikkim,South Sikkim,54.1,1.82,0.51,12.6,8.3,7.16,57.1,1.7,0.1,30,80,0,Low
05-07-2021,2021,27,2021-W27,Arunachal Pradesh,Papum Pare,158.4,4.09,0.65,30.7,7.41,7.41,210.8,3.74,0.64,948,2188,71,High
05-07-2021,2021,27,2021-W27,Arunachal Pradesh,East Kameng,12.3,1.9,0.53,31.3,7.12,7.76,135.2,2.87,3.86,965,2753,3,Medium
05-07-2021,2021,27,2021-W27,Arunachal Pradesh,West Siang,49.3,2.59,0.46,23.4,4.11,7.78,251.5,3.8,1.92,823,3004,23,High
05-07-2021,2021,27,2021-W27,Arunachal Pradesh,Tawang,80.5,1.13,0.6,22.2,4.74,7.14,87.8,1.15,3.3,1089,1500,22,High
12-07-2021,2021,28,2021-W28,Assam,Kamrup Metro,17.1,6.09,0.43,24.1,4.41,8.2,244.7,14.65,1.72,1672,2407,31,High
12-07-2021,2021,28,2021-W28,Assam,Dibrugarh,113.5,6.26,0.6,24.5,4.79,7.33,126.8,16.23,1.02,2153,2375,40,High
12-07-2021,2021,28,2021-W28,Assam,Jorhat,52.8,3.66,0.44,27.8,6.66,6.56,182.6,4.64,4.34,1710,2571,24,High
12-07-2021,2021,28,2021-W28,Assam,Nagaon,35.4,6.96,0.51,37.7,4.01,7.93,187,23.42,3.99,999,1885,27,High
12-07-2021,2021,28,2021-W28,Meghalaya,East Khasi Hills,14.6,1.78,0.53,19.4,5.21,7.2,181.9,3.82,3.88,507,1663,33,High
12-07-2021,2021,28,2021-W28,Meghalaya,West Khasi Hills,34.2,1.07,0.52,12.3,4.91,8.48,102.4,2.04,2.57,328,1401,0,Low
12-07-2021,2021,28,2021-W28,Meghalaya,Ri-Bhoi,79.3,3.66,0.92,19,7.57,7.93,158.7,3.88,0.34,332,801,5,Medium
12-07-2021,2021,28,2021-W28,Meghalaya,South West Garo Hills,53.4,3.01,0.47,20,7.63,7.04,218.3,1.74,3.43,446,999,0,Low
12-07-2021,2021,28,2021-W28,Manipur,Imphal West,135.4,2.64,0.42,19.5,6.03,7.54,171.6,3.51,0.05,22,109,14,Medium
12-07-2021,2021,28,2021-W28,Manipur,Imphal East,48.1,2.8,0.65,20.4,7.09,7.5,277,3.47,1.47,17,64,5,Medium
12-07-2021,2021,28,2021-W28,Manipur,Churachandpur,64.6,1.91,0.33,22,6.3,7.56,246.3,3.9,1.49,23,86,7,Medium
12-07-2021,2021,28,2021-W28,Manipur,Thoubal,78.9,1.59,0.72,24.3,6.33,7.29,454.9,3.8,0.64,26,68,13,Medium
12-07-2021,2021,28,2021-W28,Mizoram,Aizawl,135.8,2.24,0.57,20.6,4.07,6.18,117.5,1.18,0.39,1899,1699,45,High
12-07-2021,2021,28,2021-W28,Mizoram,Lunglei,83.6,4.04,0.39,30.9,4.86,7.18,165.9,1.61,0.65,1127,1718,31,High
12-07-2021,2021,28,2021-W28,Mizoram,Kolasib,47.9,3.24,0.64,23.6,2.79,7.71,130.2,1.39,0.58,1547,1951,23,High
12-07-2021,2021,28,2021-W28,Mizoram,Serchhip,11.9,1.15,0.65,25.2,4.51,6.38,111.8,1.15,0.58,1024,839,16,High
12-07-2021,2021,28,2021-W28,Nagaland,Kohima,48.1,2.63,0.48,24.7,5.59,7.78,125.6,2.56,6.88,594,876,7,Medium
12-07-2021,2021,28,2021-W28,Nagaland,Dimapur,20.3,2.42,0.74,22.7,5.62,7.08,160.1,1.25,4.92,435,582,0,Low
12-07-2021,2021,28,2021-W28,Nagaland,Mokokchung,29.6,3.65,0.49,32.6,5.56,7.11,230.1,1.66,3.25,637,1403,2,Medium
12-07-2021,2021,28,2021-W28,Nagaland,Wokha,53.1,0.99,0.77,32.9,5.48,6.79,109.2,1.89,4.36,386,1672,0,Low
12-07-2021,2021,28,2021-W28,Tripura,West Tripura,73.4,2.09,0.3,31.9,4.2,7.55,211,1.44,0.66,35,136,0,Low
12-07-2021,2021,28,2021-W28,Tripura,North Tripura,13.3,2.48,0.8,27.4,4.6,6.86,138.2,2.23,0.61,36,216,0,Low
12-07-2021,2021,28,2021-W28,Tripura,South Tripura,47.3,2.1,0.78,25.8,5.14,7.47,220.7,2.03,0.81,33,342,0,Low
12-07-2021,2021,28,2021-W28,Tripura,Sepahijala,65,1.59,0.31,27.2,5.06,7.68,215.5,1.46,0.85,29,235,0,Low
12-07-2021,2021,28,2021-W28,Sikkim,East Sikkim,35.8,2.35,0.41,9,8.32,7.09,62.6,1.85,0.04,25,75,0,Low
12-07-2021,2021,28,2021-W28,Sikkim,North Sikkim,58.3,0.5,0.62,3.2,8.36,7.08,119.7,1.85,0.49,42,125,0,Low
12-07-2021,2021,28,2021-W28,Sikkim,West Sikkim,70.3,3.09,0.64,8.4,8.14,7.2,96.3,1.74,0.18,11,156,0,Low
12-07-2021,2021,28,2021-W28,Sikkim,South Sikkim,44.4,1.29,0.68,7.5,8.11,7.03,35.9,1.8,0.28,26,69,0,Low
12-07-2021,2021,28,2021-W28,Arunachal Pradesh,Papum Pare,37.7,3.65,0.5,28.1,7.47,6.68,252.5,3.98,3.35,1476,2166,38,High
12-07-2021,2021,28,2021-W28,Arunachal Pradesh,East Kameng,11.5,2.36,0.71,25.4,4.05,6.21,54,1.25,0.87,1143,2670,17,High
12-07-2021,2021,28,2021-W28,Arunachal Pradesh,West Siang,96,4.3,0.9,29.1,4.42,6.78,92.7,1.38,3.19,877,1808,23,High
12-07-2021,2021,28,2021-W28,Arunachal Pradesh,Tawang,5.9,2.42,0.37,24.1,7.14,7.01,294.4,3.47,1.78,245,2734,16,High
19-07-2021,2021,29,2021-W29,Assam,Kamrup Metro,16.8,4.03,0.82,37.7,1.51,7.93,378.4,16.92,5.7,1223,1318,31,High
19-07-2021,2021,29,2021-W29,Assam,Dibrugarh,14,6.16,0.95,37.4,4.48,6.98,166.2,18.95,5.06,1585,2749,17,High
19-07-2021,2021,29,2021-W29,Assam,Jorhat,37.5,4.69,0.56,23.6,7.3,6.75,350.8,7.96,3.99,1579,2677,17,High
19-07-2021,2021,29,2021-W29,Assam,Nagaon,17.6,3.45,0.63,28.4,6.94,7.85,183.8,16.87,0.64,1831,1905,24,High
19-07-2021,2021,29,2021-W29,Meghalaya,East Khasi Hills,14,3.04,0.71,19.2,4.9,7.56,41.3,1.06,4.58,501,1701,43,High
19-07-2021,2021,29,2021-W29,Meghalaya,West Khasi Hills,22.9,3.82,0.27,17.8,4.88,7.5,214.6,3.53,3.48,557,1446,13,High
19-07-2021,2021,29,2021-W29,Meghalaya,Ri-Bhoi,21.6,2.7,0.66,19.6,7.59,7.93,56.6,2.72,4.5,360,1426,0,Low
19-07-2021,2021,29,2021-W29,Meghalaya,South West Garo Hills,37,2.19,0.76,19.9,5.37,7.97,177.9,1.03,1.84,441,1490,0,Low
19-07-2021,2021,29,2021-W29,Manipur,Imphal West,31,1.33,0.59,19.4,7.06,7.46,456.2,3.03,1.39,21,46,9,Medium
19-07-2021,2021,29,2021-W29,Manipur,Imphal East,67.3,0.89,0.66,25,7.47,7.62,398.3,4.08,1.07,25,73,6,Medium
19-07-2021,2021,29,2021-W29,Manipur,Churachandpur,5.6,2.47,0.75,26,7.8,7.16,280.9,3.08,0.85,22,58,5,Medium
19-07-2021,2021,29,2021-W29,Manipur,Thoubal,26.3,2.63,0.71,25.4,7.76,7.73,134.5,3.3,1.07,25,85,9,Medium
19-07-2021,2021,29,2021-W29,Mizoram,Aizawl,117.1,2.29,0.67,21,4.42,6.85,98.7,1.4,0.75,1459,1524,54,High
19-07-2021,2021,29,2021-W29,Mizoram,Lunglei,8.2,4.01,0.75,21.1,3.32,7.85,74.5,1.11,0.65,1216,2304,16,High
19-07-2021,2021,29,2021-W29,Mizoram,Kolasib,35.7,1.13,0.74,24.9,3.5,7.09,249.3,1.33,0.54,1868,637,27,High
19-07-2021,2021,29,2021-W29,Mizoram,Serchhip,21.2,2.14,0.34,29.7,4.71,7.01,58.3,1.34,0.41,990,1114,11,High
19-07-2021,2021,29,2021-W29,Nagaland,Kohima,8.6,3.4,0.69,30,5.49,7.28,162.4,1.81,0.43,395,934,0,Low
19-07-2021,2021,29,2021-W29,Nagaland,Dimapur,47,0.5,0.85,24.6,5.44,6.74,211.3,1.12,5.1,722,799,8,Medium
19-07-2021,2021,29,2021-W29,Nagaland,Mokokchung,15.7,2.16,0.49,27.8,5.53,7.89,142,1.25,3.23,461,1532,0,Low
19-07-2021,2021,29,2021-W29,Nagaland,Wokha,1,2.41,0.95,22.9,5.62,6.89,175.8,2.04,0.34,416,909,0,Low
19-07-2021,2021,29,2021-W29,Tripura,West Tripura,42.9,2.35,0.77,31.3,4.71,7.38,199.7,2.28,0.86,33,260,1,Low
19-07-2021,2021,29,2021-W29,Tripura,North Tripura,60.4,1.41,0.24,31.7,4.13,7.17,124.4,1.37,0.51,34,358,0,Low
19-07-2021,2021,29,2021-W29,Tripura,South Tripura,63.8,1.48,0.64,25.2,5.13,7.14,184.2,2.1,0.67,36,157,0,Low
19-07-2021,2021,29,2021-W29,Tripura,Sepahijala,26.1,1.82,0.65,23.2,5.07,6.5,188.9,2.27,0.74,31,263,1,Low
19-07-2021,2021,29,2021-W29,Sikkim,East Sikkim,43.1,0.96,0.68,11.2,8.17,7.21,47.7,1.9,0.1,28,100,0,Low
19-07-2021,2021,29,2021-W29,Sikkim,North Sikkim,44.4,0.5,0.59,5.3,8.55,6.96,120.8,1.8,0.2,20,136,1,Low
19-07-2021,2021,29,2021-W29,Sikkim,West Sikkim,66.5,1.38,0.64,5.8,8.38,7.35,66,1.71,0.31,28,75,0,Low
19-07-2021,2021,29,2021-W29,Sikkim,South Sikkim,6,1.01,0.75,2.2,8.52,7.29,110.8,1.81,0.19,15,96,1,Low
19-07-2021,2021,29,2021-W29,Arunachal Pradesh,Papum Pare,38.9,3.4,0.37,19.1,7.78,7.57,242,3.6,3.03,924,1363,37,High
19-07-2021,2021,29,2021-W29,Arunachal Pradesh,East Kameng,61.9,3.65,0.55,18.2,5.15,7.66,260.4,2.22,2.32,1439,2358,5,Medium
19-07-2021,2021,29,2021-W29,Arunachal Pradesh,West Siang,5,2.1,0.66,30.3,5.57,7.49,218.1,3.33,2.69,811,2331,26,High
19-07-2021,2021,29,2021-W29,Arunachal Pradesh,Tawang,74.7,3.29,0.36,28.8,5.01,7.79,177.2,2.37,1.75,1345,1993,4,Medium
26-07-2021,2021,30,2021-W30,Assam,Kamrup Metro,18.4,6.72,0.71,30.6,6.08,6.52,363.9,25.88,2.91,1408,2879,34,High
26-07-2021,2021,30,2021-W30,Assam,Dibrugarh,69.9,7.91,0.6,23.7,8.26,7.3,113.7,24.1,1.36,1252,2608,38,High
26-07-2021,2021,30,2021-W30,Assam,Jorhat,79.2,6.42,0.45,23.2,5.06,7.39,112.6,11.97,3.16,1560,3329,25,High
26-07-2021,2021,30,2021-W30,Assam,Nagaon,1.2,5.81,0.59,31.5,5.49,6.68,261,13.78,1.78,1240,2855,22,High
26-07-2021,2021,30,2021-W30,Meghalaya,East Khasi Hills,53.6,1.59,0.65,12.6,4.32,7.16,93.4,3.57,1.37,387,562,15,Medium
26-07-2021,2021,30,2021-W30,Meghalaya,West Khasi Hills,15.7,2.15,0.67,16.5,4.57,7.03,131,3.45,0.86,250,1335,9,Medium
26-07-2021,2021,30,2021-W30,Meghalaya,Ri-Bhoi,58.8,4.3,0.66,19.9,6.52,7.58,92.8,3.51,3.05,200,1514,4,Medium
26-07-2021,2021,30,2021-W30,Meghalaya,South West Garo Hills,60.7,1.96,0.72,18.3,7.26,6.75,51.6,1.96,2.08,435,1550,0,Low
26-07-2021,2021,30,2021-W30,Manipur,Imphal West,3.3,1.44,0.58,21.1,7.28,7.07,132.9,2.97,1.3,12,110,1,Low
26-07-2021,2021,30,2021-W30,Manipur,Imphal East,58.6,0.5,0.53,19,7,7.73,273.3,3.68,0.16,27,80,8,Medium
26-07-2021,2021,30,2021-W30,Manipur,Churachandpur,4.8,2.44,0.59,21.8,7.09,7.31,406.8,4.07,0.57,23,83,3,Medium
26-07-2021,2021,30,2021-W30,Manipur,Thoubal,65.2,2.14,0.69,21.1,6.64,7.44,200.1,3.4,1.1,29,91,4,Medium
26-07-2021,2021,30,2021-W30,Mizoram,Aizawl,59.4,0.5,0.86,19.3,3.95,7.71,289,1.58,0.45,1645,1185,46,High
26-07-2021,2021,30,2021-W30,Mizoram,Lunglei,27,0.5,0.6,20.9,4.05,6.83,123.9,1.7,0.75,1168,1779,20,High
26-07-2021,2021,30,2021-W30,Mizoram,Kolasib,33.8,0.66,0.69,29.9,3.94,7.37,268.7,1.65,0.44,611,1540,19,High
26-07-2021,2021,30,2021-W30,Mizoram,Serchhip,23.1,2.26,0.51,28.3,4.01,5.79,154.3,1.68,0.41,654,1410,15,High
26-07-2021,2021,30,2021-W30,Nagaland,Kohima,54.2,1.31,0.71,34.6,5.63,6.9,196,2.07,2.46,576,1324,7,Medium
26-07-2021,2021,30,2021-W30,Nagaland,Dimapur,18.1,1.48,0.42,23.2,5.43,7.42,132.3,2,3.32,330,498,0,Low
26-07-2021,2021,30,2021-W30,Nagaland,Mokokchung,38.4,1.56,0.55,34.2,5.55,6.71,101,2.39,3.53,503,1113,7,Medium
26-07-2021,2021,30,2021-W30,Nagaland,Wokha,55.4,1,0.57,30.3,5.42,6.81,110.1,1.8,2.89,633,1291,8,Medium
26-07-2021,2021,30,2021-W30,Tripura,West Tripura,42.2,1.93,0.78,31.4,4.52,6.99,154.3,2.25,0.81,36,237,0,Low
26-07-2021,2021,30,2021-W30,Tripura,North Tripura,106.9,2.54,0.64,21.5,4.27,7.09,122.5,1.77,0.9,30,291,0,Low
26-07-2021,2021,30,2021-W30,Tripura,South Tripura,42.1,1.32,0.3,25.5,4.41,6.5,228.9,2.01,0.7,35,133,0,Low
26-07-2021,2021,30,2021-W30,Tripura,Sepahijala,37.5,1.03,0.46,21.7,4.1,7.52,165.9,1.61,0.78,34,214,0,Low
26-07-2021,2021,30,2021-W30,Sikkim,East Sikkim,27.9,0.92,0.42,12.6,8.05,7.02,38.1,1.85,0.06,22,112,0,Low
26-07-2021,2021,30,2021-W30,Sikkim,North Sikkim,20.5,0.5,0.66,12.1,8.58,7.05,57.7,1.71,0.4,25,119,1,Low
26-07-2021,2021,30,2021-W30,Sikkim,West Sikkim,28.3,0.5,0.63,12.2,8.53,7.08,61.6,1.86,0.23,28,94,0,Low
26-07-2021,2021,30,2021-W30,Sikkim,South Sikkim,15.6,1.48,0.41,7.3,8.18,7.25,89.5,1.89,0.08,23,110,0,Low
26-07-2021,2021,30,2021-W30,Arunachal Pradesh,Papum Pare,0.8,2.65,0.55,28.3,5.88,7.17,156.8,3.94,0.97,1616,3717,31,High
26-07-2021,2021,30,2021-W30,Arunachal Pradesh,East Kameng,22.7,2.44,0.37,21.8,6.54,6.34,232.4,2.71,0.84,1182,2007,6,Medium
26-07-2021,2021,30,2021-W30,Arunachal Pradesh,West Siang,89.4,3.72,0.73,21.7,5.37,7.5,292.9,3.13,0.46,1580,2163,22,High
26-07-2021,2021,30,2021-W30,Arunachal Pradesh,Tawang,46.7,1.62,0.5,29.3,6.08,7.56,261.5,3.93,3.71,1150,1392,26,High
02-08-2021,2021,31,2021-W31,Assam,Kamrup Metro,33.9,4.37,0.34,29.2,6.46,7.08,233.4,13.38,2.09,1489,2049,50,High
02-08-2021,2021,31,2021-W31,Assam,Dibrugarh,181.9,4.39,0.5,30.3,1.21,7.07,74.1,7.17,1.94,1445,2442,42,High
02-08-2021,2021,31,2021-W31,Assam,Jorhat,59.1,6.85,0.75,26.3,4.94,8.38,343,24.07,1.85,927,1195,33,High
02-08-2021,2021,31,2021-W31,Assam,Nagaon,35.5,6.67,0.59,25.3,4.97,7.43,358.6,15.71,2.64,1430,3429,19,High
02-08-2021,2021,31,2021-W31,Meghalaya,East Khasi Hills,42.7,0.79,0.6,17.1,3.06,7.92,121.2,3.45,2.9,411,409,10,Medium
02-08-2021,2021,31,2021-W31,Meghalaya,West Khasi Hills,72.5,2.59,0.56,17.8,3.72,8.11,142.7,3.55,2.5,509,1410,19,High
02-08-2021,2021,31,2021-W31,Meghalaya,Ri-Bhoi,20.6,2.07,0.57,14.7,3.62,8.31,164.4,3.67,2.37,176,556,4,Medium
02-08-2021,2021,31,2021-W31,Meghalaya,South West Garo Hills,8.1,3.21,0.41,15.4,2.72,6.61,161.1,3.17,0.62,253,1223,3,Medium
02-08-2021,2021,31,2021-W31,Manipur,Imphal West,37.8,0.5,0.74,23.7,7.28,7.75,222.5,3.63,0.37,27,52,14,Medium
02-08-2021,2021,31,2021-W31,Manipur,Imphal East,56.5,1.32,0.8,26.2,7.02,7.7,186.9,3.75,0.62,28,84,6,Medium
02-08-2021,2021,31,2021-W31,Manipur,Churachandpur,86.9,1.98,0.53,25.9,6.72,7.57,299,3.71,1.2,21,44,7,Medium
02-08-2021,2021,31,2021-W31,Manipur,Thoubal,193.1,0.75,0.69,19.1,6.49,7.24,437.9,3.21,0.61,11,82,11,Medium
02-08-2021,2021,31,2021-W31,Mizoram,Aizawl,2.2,1.96,0.86,24,4.67,8.3,209.5,1.69,0.34,1029,594,36,High
02-08-2021,2021,31,2021-W31,Mizoram,Lunglei,33.4,3.85,0.56,20,4.06,7.47,102.1,1.28,0.52,968,1075,33,High
02-08-2021,2021,31,2021-W31,Mizoram,Kolasib,54.7,0.5,0.2,27.2,2.77,8.02,36.8,1.11,0.52,968,1081,24,High
02-08-2021,2021,31,2021-W31,Mizoram,Serchhip,5.2,1.78,0.33,29.6,3.53,6.73,78.4,1.04,0.44,1236,1135,14,High
02-08-2021,2021,31,2021-W31,Nagaland,Kohima,3.5,1.02,0.8,35.2,5.69,6.7,212.8,1.12,0.54,683,1754,8,Medium
02-08-2021,2021,31,2021-W31,Nagaland,Dimapur,43.9,1.76,0.51,32.5,5.6,7.24,107.6,1.95,5.51,611,1343,12,Medium
